Order_ID,Customer_ID,Product_ID,Order_Type,Order_Date,Store_City,Store_Region,Store_Latitude,Store_Longitude,Total_Amount,Order_Month
ORD01237,CUST0459,PROD002,Return,2024-10-25,Galway,Connacht,53.2707,-9.0568,-94,2024-10
ORD01238,CUST0339,PROD018,Return,2025-01-10,Galway,Connacht,53.2707,-9.0568,-123,2025-01
ORD01239,CUST0136,PROD017,Purchase,2025-03-11,Cork,Munster,51.8985,-8.4756,77,2025-03
ORD01240,CUST0047,PROD004,Purchase,2024-12-01,Sligo,Connacht,54.2742,-8.4694,98,2024-12
ORD01241,CUST0329,PROD009,Return,2024-12-15,Athlone,Leinster,53.4239,-7.9407,-112,2024-12
ORD01242,CUST0279,PROD016,Purchase,2025-02-09,Cork,Munster,51.8985,-8.4756,90,2025-02
ORD01243,CUST0199,PROD010,Purchase,2025-02-22,Waterford,Munster,52.2593,-7.1101,28,2025-02
ORD01244,CUST0095,PROD007,Purchase,2024-12-27,Sligo,Connacht,54.2742,-8.4694,94,2024-12
ORD01245,CUST0190,PROD012,Purchase,2025-02-14,Galway,Connacht,53.2707,-9.0568,77,2025-02
ORD01246,CUST0454,PROD002,Purchase,2024-10-26,Kilkenny,Leinster,52.6541,-7.2448,65,2024-10
ORD01247,CUST0196,PROD007,Return,2025-03-25,Waterford,Munster,52.2593,-7.1101,-123,2025-03
ORD01248,CUST0190,PROD004,Purchase,2024-12-13,Cork,Munster,51.8985,-8.4756,109,2024-12
ORD01249,CUST0096,PROD008,Purchase,2025-03-25,Cork,Munster,51.8985,-8.4756,109,2025-03
ORD01250,CUST0229,PROD014,Purchase,2025-02-18,Limerick,Munster,52.6638,-8.6267,98,2025-02
ORD01251,CUST0023,PROD011,Purchase,2025-03-26,Galway,Connacht,53.2707,-9.0568,112,2025-03
ORD01252,CUST0135,PROD001,Purchase,2025-01-22,Sligo,Connacht,54.2742,-8.4694,98,2025-01
ORD01253,CUST0226,PROD006,Return,2024-12-23,Waterford,Munster,52.2593,-7.1101,-69,2024-12
ORD01254,CUST0239,PROD009,Purchase,2024-12-11,Cork,Munster,51.8985,-8.4756,69,2024-12
ORD01255,CUST0135,PROD019,Purchase,2025-02-09,Cork,Munster,51.8985,-8.4756,93,2025-02
ORD01256,CUST0116,PROD004,Purchase,2025-02-27,Cork,Munster,51.8985,-8.4756,98,2025-02
ORD01257,CUST0429,PROD013,Purchase,2025-04-01,Dublin,Leinster,53.3498,-6.2603,111,2025-04
ORD01258,CUST0138,PROD008,Purchase,2025-03-07,Sligo,Connacht,54.2742,-8.4694,90,2025-03
ORD01259,CUST0289,PROD001,Purchase,2025-01-13,Athlone,Leinster,53.4239,-7.9407,90,2025-01
ORD01260,CUST0032,PROD002,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,111,2025-03
ORD01261,CUST0078,PROD019,Return,2025-01-24,Galway,Connacht,53.2707,-9.0568,-109,2025-01
ORD01262,CUST0386,PROD016,Return,2024-10-17,Kilkenny,Leinster,52.6541,-7.2448,-87,2024-10
ORD01263,CUST0357,PROD020,Purchase,2025-02-07,Limerick,Munster,52.6638,-8.6267,69,2025-02
ORD01264,CUST0342,PROD005,Purchase,2024-10-24,Cork,Munster,51.8985,-8.4756,98,2024-10
ORD01265,CUST0050,PROD012,Purchase,2024-11-25,Galway,Connacht,53.2707,-9.0568,57,2024-11
ORD01266,CUST0044,PROD003,Purchase,2025-02-10,Cork,Munster,51.8985,-8.4756,123,2025-02
ORD01267,CUST0343,PROD008,Purchase,2025-02-20,Athlone,Leinster,53.4239,-7.9407,123,2025-02
ORD01268,CUST0177,PROD006,Purchase,2025-04-07,Cork,Munster,51.8985,-8.4756,77,2025-04
ORD01269,CUST0414,PROD016,Purchase,2024-12-05,Galway,Connacht,53.2707,-9.0568,77,2024-12
ORD01270,CUST0278,PROD003,Purchase,2024-11-24,Kilkenny,Leinster,52.6541,-7.2448,87,2024-11
ORD01271,CUST0212,PROD020,Purchase,2025-03-05,Sligo,Connacht,54.2742,-8.4694,93,2025-03
ORD01272,CUST0498,PROD011,Purchase,2024-10-28,Limerick,Munster,52.6638,-8.6267,53,2024-10
ORD01273,CUST0388,PROD002,Purchase,2025-01-03,Waterford,Munster,52.2593,-7.1101,63,2025-01
ORD01274,CUST0302,PROD002,Purchase,2024-10-30,Waterford,Munster,52.2593,-7.1101,109,2024-10
ORD01275,CUST0117,PROD012,Purchase,2025-03-07,Kilkenny,Leinster,52.6541,-7.2448,76,2025-03
ORD01276,CUST0284,PROD005,Purchase,2025-02-11,Kilkenny,Leinster,52.6541,-7.2448,112,2025-02
ORD01277,CUST0032,PROD018,Purchase,2025-02-24,Waterford,Munster,52.2593,-7.1101,93,2025-02
ORD01278,CUST0431,PROD004,Purchase,2025-03-29,Limerick,Munster,52.6638,-8.6267,76,2025-03
ORD01279,CUST0199,PROD005,Purchase,2024-10-30,Galway,Connacht,53.2707,-9.0568,65,2024-10
ORD01280,CUST0420,PROD016,Purchase,2025-01-05,Cork,Munster,51.8985,-8.4756,65,2025-01
ORD01281,CUST0268,PROD008,Return,2024-11-12,Cork,Munster,51.8985,-8.4756,-111,2024-11
ORD01282,CUST0215,PROD011,Purchase,2025-02-22,Galway,Connacht,53.2707,-9.0568,56,2025-02
ORD01283,CUST0495,PROD018,Purchase,2024-12-08,Athlone,Leinster,53.4239,-7.9407,28,2024-12
ORD01284,CUST0275,PROD012,Return,2025-04-04,Waterford,Munster,52.2593,-7.1101,-65,2025-04
ORD01285,CUST0352,PROD015,Purchase,2024-10-16,Galway,Connacht,53.2707,-9.0568,76,2024-10
ORD01286,CUST0444,PROD007,Purchase,2024-10-19,Athlone,Leinster,53.4239,-7.9407,53,2024-10
ORD01287,CUST0480,PROD001,Purchase,2024-12-12,Kilkenny,Leinster,52.6541,-7.2448,93,2024-12
ORD01288,CUST0244,PROD013,Purchase,2025-03-14,Dublin,Leinster,53.3498,-6.2603,123,2025-03
ORD01289,CUST0294,PROD012,Purchase,2024-10-21,Galway,Connacht,53.2707,-9.0568,90,2024-10
ORD01290,CUST0452,PROD005,Purchase,2024-12-06,Dublin,Leinster,53.3498,-6.2603,112,2024-12
ORD01291,CUST0121,PROD009,Purchase,2024-12-19,Athlone,Leinster,53.4239,-7.9407,57,2024-12
ORD01292,CUST0244,PROD002,Purchase,2024-12-22,Dublin,Leinster,53.3498,-6.2603,77,2024-12
ORD01293,CUST0154,PROD016,Purchase,2025-01-02,Kilkenny,Leinster,52.6541,-7.2448,90,2025-01
ORD01294,CUST0041,PROD015,Purchase,2024-11-08,Athlone,Leinster,53.4239,-7.9407,69,2024-11
ORD01295,CUST0203,PROD018,Purchase,2024-11-27,Waterford,Munster,52.2593,-7.1101,56,2024-11
ORD01296,CUST0463,PROD010,Purchase,2025-01-22,Galway,Connacht,53.2707,-9.0568,28,2025-01
ORD01297,CUST0438,PROD018,Purchase,2024-12-30,Athlone,Leinster,53.4239,-7.9407,77,2024-12
ORD01298,CUST0366,PROD016,Purchase,2025-01-28,Cork,Munster,51.8985,-8.4756,87,2025-01
ORD01299,CUST0018,PROD007,Purchase,2025-02-20,Athlone,Leinster,53.4239,-7.9407,57,2025-02
ORD01300,CUST0258,PROD019,Purchase,2025-03-13,Dublin,Leinster,53.3498,-6.2603,77,2025-03
ORD01301,CUST0293,PROD006,Purchase,2024-11-14,Galway,Connacht,53.2707,-9.0568,77,2024-11
ORD01302,CUST0462,PROD018,Purchase,2024-11-13,Athlone,Leinster,53.4239,-7.9407,63,2024-11
ORD01303,CUST0265,PROD012,Purchase,2024-11-13,Limerick,Munster,52.6638,-8.6267,98,2024-11
ORD01304,CUST0410,PROD011,Purchase,2024-10-26,Cork,Munster,51.8985,-8.4756,28,2024-10
ORD01305,CUST0293,PROD015,Purchase,2025-02-06,Dublin,Leinster,53.3498,-6.2603,90,2025-02
ORD01306,CUST0347,PROD009,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD01307,CUST0318,PROD020,Purchase,2024-12-24,Limerick,Munster,52.6638,-8.6267,28,2024-12
ORD01308,CUST0076,PROD018,Purchase,2025-02-08,Dublin,Leinster,53.3498,-6.2603,93,2025-02
ORD01309,CUST0062,PROD006,Purchase,2025-02-20,Cork,Munster,51.8985,-8.4756,93,2025-02
ORD01310,CUST0487,PROD003,Purchase,2024-11-26,Cork,Munster,51.8985,-8.4756,111,2024-11
ORD01311,CUST0388,PROD017,Purchase,2025-01-15,Cork,Munster,51.8985,-8.4756,112,2025-01
ORD01312,CUST0230,PROD005,Purchase,2025-04-06,Sligo,Connacht,54.2742,-8.4694,28,2025-04
ORD01313,CUST0089,PROD015,Purchase,2025-02-01,Galway,Connacht,53.2707,-9.0568,123,2025-02
ORD01314,CUST0486,PROD010,Purchase,2024-11-07,Kilkenny,Leinster,52.6541,-7.2448,57,2024-11
ORD01315,CUST0086,PROD009,Purchase,2024-11-25,Dublin,Leinster,53.3498,-6.2603,90,2024-11
ORD01316,CUST0498,PROD018,Purchase,2025-01-08,Limerick,Munster,52.6638,-8.6267,94,2025-01
ORD01317,CUST0109,PROD012,Purchase,2025-02-11,Waterford,Munster,52.2593,-7.1101,63,2025-02
ORD01318,CUST0414,PROD015,Purchase,2024-11-29,Dublin,Leinster,53.3498,-6.2603,57,2024-11
ORD01319,CUST0099,PROD001,Purchase,2025-01-08,Kilkenny,Leinster,52.6541,-7.2448,111,2025-01
ORD01320,CUST0065,PROD017,Purchase,2024-11-29,Dublin,Leinster,53.3498,-6.2603,53,2024-11
ORD01321,CUST0022,PROD013,Purchase,2025-02-17,Cork,Munster,51.8985,-8.4756,109,2025-02
ORD01322,CUST0217,PROD006,Purchase,2024-10-12,Waterford,Munster,52.2593,-7.1101,90,2024-10
ORD01323,CUST0041,PROD001,Purchase,2025-04-03,Galway,Connacht,53.2707,-9.0568,69,2025-04
ORD01324,CUST0350,PROD020,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,112,2025-03
ORD01325,CUST0223,PROD012,Return,2025-01-09,Sligo,Connacht,54.2742,-8.4694,-77,2025-01
ORD01326,CUST0104,PROD020,Purchase,2025-04-03,Waterford,Munster,52.2593,-7.1101,76,2025-04
ORD01327,CUST0422,PROD008,Purchase,2024-12-05,Limerick,Munster,52.6638,-8.6267,90,2024-12
ORD01328,CUST0322,PROD011,Purchase,2025-02-19,Athlone,Leinster,53.4239,-7.9407,53,2025-02
ORD01329,CUST0076,PROD003,Purchase,2025-01-25,Athlone,Leinster,53.4239,-7.9407,65,2025-01
ORD01330,CUST0428,PROD018,Purchase,2024-11-10,Waterford,Munster,52.2593,-7.1101,76,2024-11
ORD01331,CUST0305,PROD013,Purchase,2024-10-25,Galway,Connacht,53.2707,-9.0568,77,2024-10
ORD01332,CUST0133,PROD007,Purchase,2025-01-04,Waterford,Munster,52.2593,-7.1101,28,2025-01
ORD01333,CUST0164,PROD017,Return,2024-12-17,Cork,Munster,51.8985,-8.4756,-112,2024-12
ORD01334,CUST0467,PROD016,Return,2025-02-02,Cork,Munster,51.8985,-8.4756,-69,2025-02
ORD01335,CUST0373,PROD018,Purchase,2024-12-08,Waterford,Munster,52.2593,-7.1101,69,2024-12
ORD01336,CUST0469,PROD005,Return,2025-02-12,Waterford,Munster,52.2593,-7.1101,-76,2025-02
ORD01337,CUST0414,PROD020,Purchase,2025-01-01,Sligo,Connacht,54.2742,-8.4694,63,2025-01
ORD01338,CUST0035,PROD010,Purchase,2025-02-22,Cork,Munster,51.8985,-8.4756,57,2025-02
ORD01339,CUST0045,PROD011,Purchase,2024-11-28,Athlone,Leinster,53.4239,-7.9407,56,2024-11
ORD01340,CUST0199,PROD014,Purchase,2025-01-07,Sligo,Connacht,54.2742,-8.4694,112,2025-01
ORD01341,CUST0285,PROD011,Purchase,2025-03-24,Kilkenny,Leinster,52.6541,-7.2448,65,2025-03
ORD01342,CUST0204,PROD004,Purchase,2024-12-08,Sligo,Connacht,54.2742,-8.4694,65,2024-12
ORD01343,CUST0283,PROD004,Purchase,2024-11-18,Cork,Munster,51.8985,-8.4756,56,2024-11
ORD01344,CUST0167,PROD017,Purchase,2024-12-24,Athlone,Leinster,53.4239,-7.9407,69,2024-12
ORD01345,CUST0439,PROD003,Purchase,2025-03-25,Galway,Connacht,53.2707,-9.0568,98,2025-03
ORD01346,CUST0142,PROD002,Return,2025-01-12,Sligo,Connacht,54.2742,-8.4694,-109,2025-01
ORD01347,CUST0267,PROD005,Purchase,2024-10-31,Cork,Munster,51.8985,-8.4756,56,2024-10
ORD01348,CUST0235,PROD006,Purchase,2024-11-26,Waterford,Munster,52.2593,-7.1101,77,2024-11
ORD01349,CUST0470,PROD002,Purchase,2024-12-24,Athlone,Leinster,53.4239,-7.9407,65,2024-12
ORD01350,CUST0448,PROD007,Purchase,2025-01-30,Galway,Connacht,53.2707,-9.0568,65,2025-01
ORD01351,CUST0007,PROD004,Purchase,2024-12-19,Cork,Munster,51.8985,-8.4756,94,2024-12
ORD01352,CUST0403,PROD016,Purchase,2025-01-30,Cork,Munster,51.8985,-8.4756,56,2025-01
ORD01353,CUST0359,PROD007,Purchase,2024-12-07,Athlone,Leinster,53.4239,-7.9407,123,2024-12
ORD01354,CUST0320,PROD004,Purchase,2025-02-23,Cork,Munster,51.8985,-8.4756,56,2025-02
ORD01355,CUST0301,PROD002,Purchase,2024-12-07,Cork,Munster,51.8985,-8.4756,69,2024-12
ORD01356,CUST0268,PROD019,Purchase,2024-10-15,Cork,Munster,51.8985,-8.4756,77,2024-10
ORD01357,CUST0401,PROD013,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,57,2025-03
ORD01358,CUST0215,PROD016,Return,2025-02-15,Dublin,Leinster,53.3498,-6.2603,-112,2025-02
ORD01359,CUST0058,PROD017,Purchase,2024-12-26,Waterford,Munster,52.2593,-7.1101,69,2024-12
ORD01360,CUST0213,PROD020,Purchase,2024-12-03,Limerick,Munster,52.6638,-8.6267,56,2024-12
ORD01361,CUST0077,PROD019,Purchase,2024-10-12,Sligo,Connacht,54.2742,-8.4694,123,2024-10
ORD01362,CUST0076,PROD009,Purchase,2025-01-28,Athlone,Leinster,53.4239,-7.9407,57,2025-01
ORD01363,CUST0291,PROD002,Purchase,2025-03-27,Galway,Connacht,53.2707,-9.0568,90,2025-03
ORD01364,CUST0302,PROD012,Purchase,2025-02-21,Limerick,Munster,52.6638,-8.6267,111,2025-02
ORD01365,CUST0299,PROD008,Purchase,2025-03-11,Kilkenny,Leinster,52.6541,-7.2448,123,2025-03
ORD01366,CUST0389,PROD020,Return,2025-03-04,Cork,Munster,51.8985,-8.4756,-111,2025-03
ORD01367,CUST0494,PROD003,Purchase,2024-10-20,Cork,Munster,51.8985,-8.4756,111,2024-10
ORD01368,CUST0482,PROD001,Purchase,2025-04-05,Sligo,Connacht,54.2742,-8.4694,63,2025-04
ORD01369,CUST0052,PROD007,Purchase,2025-02-05,Waterford,Munster,52.2593,-7.1101,90,2025-02
ORD01370,CUST0474,PROD016,Purchase,2025-03-04,Cork,Munster,51.8985,-8.4756,53,2025-03
ORD01371,CUST0055,PROD003,Return,2025-01-15,Athlone,Leinster,53.4239,-7.9407,-109,2025-01
ORD01372,CUST0289,PROD015,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,90,2025-03
ORD01373,CUST0400,PROD002,Purchase,2025-04-04,Athlone,Leinster,53.4239,-7.9407,77,2025-04
ORD01374,CUST0052,PROD012,Purchase,2025-04-04,Kilkenny,Leinster,52.6541,-7.2448,57,2025-04
ORD01375,CUST0403,PROD018,Purchase,2024-12-05,Galway,Connacht,53.2707,-9.0568,111,2024-12
ORD01376,CUST0147,PROD014,Purchase,2025-03-10,Sligo,Connacht,54.2742,-8.4694,76,2025-03
ORD01377,CUST0445,PROD012,Purchase,2025-03-15,Kilkenny,Leinster,52.6541,-7.2448,109,2025-03
ORD01378,CUST0275,PROD002,Purchase,2024-11-24,Kilkenny,Leinster,52.6541,-7.2448,65,2024-11
ORD01379,CUST0451,PROD020,Purchase,2025-02-05,Cork,Munster,51.8985,-8.4756,98,2025-02
ORD01380,CUST0177,PROD009,Purchase,2025-03-15,Kilkenny,Leinster,52.6541,-7.2448,28,2025-03
ORD01381,CUST0450,PROD017,Purchase,2024-12-18,Cork,Munster,51.8985,-8.4756,111,2024-12
ORD01382,CUST0211,PROD002,Purchase,2024-11-22,Galway,Connacht,53.2707,-9.0568,94,2024-11
ORD01383,CUST0136,PROD003,Purchase,2025-02-11,Waterford,Munster,52.2593,-7.1101,56,2025-02
ORD01384,CUST0197,PROD010,Return,2024-11-16,Galway,Connacht,53.2707,-9.0568,-123,2024-11
ORD01385,CUST0336,PROD003,Purchase,2025-02-08,Sligo,Connacht,54.2742,-8.4694,77,2025-02
ORD01386,CUST0249,PROD007,Purchase,2024-11-28,Sligo,Connacht,54.2742,-8.4694,65,2024-11
ORD01387,CUST0293,PROD017,Return,2025-02-19,Dublin,Leinster,53.3498,-6.2603,-90,2025-02
ORD01388,CUST0312,PROD004,Purchase,2025-03-06,Galway,Connacht,53.2707,-9.0568,111,2025-03
ORD01389,CUST0243,PROD004,Purchase,2025-02-27,Waterford,Munster,52.2593,-7.1101,111,2025-02
ORD01390,CUST0020,PROD008,Return,2025-03-09,Cork,Munster,51.8985,-8.4756,-112,2025-03
ORD01391,CUST0089,PROD018,Purchase,2025-02-16,Galway,Connacht,53.2707,-9.0568,28,2025-02
ORD01392,CUST0142,PROD013,Purchase,2025-02-20,Athlone,Leinster,53.4239,-7.9407,98,2025-02
ORD01393,CUST0207,PROD007,Purchase,2025-03-22,Cork,Munster,51.8985,-8.4756,90,2025-03
ORD01394,CUST0074,PROD007,Return,2024-11-06,Cork,Munster,51.8985,-8.4756,-111,2024-11
ORD01395,CUST0317,PROD017,Purchase,2025-02-09,Dublin,Leinster,53.3498,-6.2603,109,2025-02
ORD01396,CUST0312,PROD008,Purchase,2024-10-29,Dublin,Leinster,53.3498,-6.2603,109,2024-10
ORD01397,CUST0349,PROD019,Return,2025-04-04,Limerick,Munster,52.6638,-8.6267,-123,2025-04
ORD01398,CUST0356,PROD006,Purchase,2025-02-09,Cork,Munster,51.8985,-8.4756,76,2025-02
ORD01399,CUST0206,PROD018,Purchase,2025-02-13,Cork,Munster,51.8985,-8.4756,87,2025-02
ORD01400,CUST0020,PROD018,Purchase,2024-10-18,Sligo,Connacht,54.2742,-8.4694,109,2024-10
ORD01401,CUST0203,PROD014,Purchase,2024-12-09,Athlone,Leinster,53.4239,-7.9407,123,2024-12
ORD01402,CUST0456,PROD004,Return,2025-03-13,Limerick,Munster,52.6638,-8.6267,-56,2025-03
ORD01403,CUST0451,PROD019,Purchase,2025-01-04,Cork,Munster,51.8985,-8.4756,111,2025-01
ORD01404,CUST0170,PROD012,Return,2024-10-17,Cork,Munster,51.8985,-8.4756,-90,2024-10
ORD01405,CUST0354,PROD015,Purchase,2025-01-31,Dublin,Leinster,53.3498,-6.2603,77,2025-01
ORD01406,CUST0122,PROD014,Return,2024-12-20,Athlone,Leinster,53.4239,-7.9407,-65,2024-12
ORD01407,CUST0026,PROD004,Purchase,2025-03-02,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD01408,CUST0382,PROD006,Purchase,2024-11-05,Waterford,Munster,52.2593,-7.1101,76,2024-11
ORD01409,CUST0244,PROD006,Return,2024-10-28,Galway,Connacht,53.2707,-9.0568,-65,2024-10
ORD01410,CUST0472,PROD018,Purchase,2025-04-05,Dublin,Leinster,53.3498,-6.2603,123,2025-04
ORD01411,CUST0138,PROD013,Purchase,2024-12-07,Waterford,Munster,52.2593,-7.1101,93,2024-12
ORD01412,CUST0460,PROD017,Purchase,2024-12-13,Cork,Munster,51.8985,-8.4756,28,2024-12
ORD01413,CUST0191,PROD011,Purchase,2025-03-05,Athlone,Leinster,53.4239,-7.9407,57,2025-03
ORD01414,CUST0011,PROD006,Return,2024-12-30,Cork,Munster,51.8985,-8.4756,-77,2024-12
ORD01415,CUST0173,PROD018,Purchase,2024-11-14,Waterford,Munster,52.2593,-7.1101,28,2024-11
ORD01416,CUST0419,PROD020,Purchase,2024-11-18,Dublin,Leinster,53.3498,-6.2603,109,2024-11
ORD01417,CUST0407,PROD015,Purchase,2024-11-05,Galway,Connacht,53.2707,-9.0568,77,2024-11
ORD01418,CUST0156,PROD012,Return,2025-03-12,Cork,Munster,51.8985,-8.4756,-87,2025-03
ORD01419,CUST0160,PROD011,Purchase,2025-01-23,Galway,Connacht,53.2707,-9.0568,65,2025-01
ORD01420,CUST0144,PROD018,Purchase,2025-03-30,Galway,Connacht,53.2707,-9.0568,56,2025-03
ORD01421,CUST0432,PROD011,Purchase,2024-12-21,Galway,Connacht,53.2707,-9.0568,69,2024-12
ORD01422,CUST0252,PROD012,Purchase,2025-01-22,Kilkenny,Leinster,52.6541,-7.2448,77,2025-01
ORD01423,CUST0440,PROD014,Return,2025-01-16,Cork,Munster,51.8985,-8.4756,-63,2025-01
ORD01424,CUST0357,PROD014,Purchase,2025-04-06,Waterford,Munster,52.2593,-7.1101,76,2025-04
ORD01425,CUST0351,PROD011,Purchase,2024-12-02,Cork,Munster,51.8985,-8.4756,93,2024-12
ORD01426,CUST0051,PROD020,Purchase,2025-03-21,Cork,Munster,51.8985,-8.4756,65,2025-03
ORD01427,CUST0498,PROD008,Purchase,2024-11-11,Limerick,Munster,52.6638,-8.6267,111,2024-11
ORD01428,CUST0445,PROD019,Return,2024-11-29,Athlone,Leinster,53.4239,-7.9407,-53,2024-11
ORD01429,CUST0117,PROD018,Purchase,2025-04-06,Cork,Munster,51.8985,-8.4756,90,2025-04
ORD01430,CUST0069,PROD007,Purchase,2025-03-20,Sligo,Connacht,54.2742,-8.4694,28,2025-03
ORD01431,CUST0154,PROD013,Purchase,2025-01-12,Dublin,Leinster,53.3498,-6.2603,28,2025-01
ORD01432,CUST0499,PROD018,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,77,2025-03
ORD01433,CUST0381,PROD009,Purchase,2024-12-07,Limerick,Munster,52.6638,-8.6267,109,2024-12
ORD01434,CUST0227,PROD012,Purchase,2025-03-04,Athlone,Leinster,53.4239,-7.9407,53,2025-03
ORD01435,CUST0397,PROD015,Purchase,2025-03-29,Cork,Munster,51.8985,-8.4756,53,2025-03
ORD01436,CUST0423,PROD015,Purchase,2024-12-15,Athlone,Leinster,53.4239,-7.9407,109,2024-12
ORD01437,CUST0165,PROD013,Purchase,2025-03-16,Waterford,Munster,52.2593,-7.1101,123,2025-03
ORD01438,CUST0138,PROD001,Purchase,2024-11-02,Galway,Connacht,53.2707,-9.0568,63,2024-11
ORD01439,CUST0374,PROD002,Purchase,2025-01-09,Galway,Connacht,53.2707,-9.0568,93,2025-01
ORD01440,CUST0214,PROD010,Purchase,2024-10-25,Cork,Munster,51.8985,-8.4756,57,2024-10
ORD01441,CUST0310,PROD020,Purchase,2024-11-07,Waterford,Munster,52.2593,-7.1101,65,2024-11
ORD01442,CUST0331,PROD001,Purchase,2025-03-06,Cork,Munster,51.8985,-8.4756,76,2025-03
ORD01443,CUST0046,PROD017,Purchase,2024-11-23,Waterford,Munster,52.2593,-7.1101,109,2024-11
ORD01444,CUST0097,PROD005,Return,2025-03-27,Sligo,Connacht,54.2742,-8.4694,-111,2025-03
ORD01445,CUST0227,PROD010,Purchase,2025-02-19,Waterford,Munster,52.2593,-7.1101,93,2025-02
ORD01446,CUST0109,PROD001,Purchase,2025-02-28,Limerick,Munster,52.6638,-8.6267,87,2025-02
ORD01447,CUST0468,PROD010,Purchase,2025-02-18,Kilkenny,Leinster,52.6541,-7.2448,112,2025-02
ORD01448,CUST0422,PROD008,Purchase,2024-12-27,Cork,Munster,51.8985,-8.4756,77,2024-12
ORD01449,CUST0209,PROD007,Purchase,2025-03-24,Galway,Connacht,53.2707,-9.0568,93,2025-03
ORD01450,CUST0380,PROD011,Purchase,2025-03-16,Athlone,Leinster,53.4239,-7.9407,90,2025-03
ORD01451,CUST0249,PROD001,Return,2025-01-27,Waterford,Munster,52.2593,-7.1101,-123,2025-01
ORD01452,CUST0389,PROD009,Purchase,2024-12-21,Sligo,Connacht,54.2742,-8.4694,56,2024-12
ORD01453,CUST0265,PROD018,Purchase,2024-10-28,Galway,Connacht,53.2707,-9.0568,65,2024-10
ORD01454,CUST0445,PROD017,Purchase,2025-03-13,Cork,Munster,51.8985,-8.4756,109,2025-03
ORD01455,CUST0192,PROD018,Return,2024-12-26,Dublin,Leinster,53.3498,-6.2603,-65,2024-12
ORD01456,CUST0421,PROD019,Purchase,2024-10-13,Cork,Munster,51.8985,-8.4756,76,2024-10
ORD01457,CUST0029,PROD019,Purchase,2024-12-01,Kilkenny,Leinster,52.6541,-7.2448,109,2024-12
ORD01458,CUST0264,PROD005,Purchase,2025-01-23,Waterford,Munster,52.2593,-7.1101,111,2025-01
ORD01459,CUST0406,PROD004,Return,2024-11-03,Cork,Munster,51.8985,-8.4756,-109,2024-11
ORD01460,CUST0082,PROD002,Purchase,2025-01-07,Dublin,Leinster,53.3498,-6.2603,76,2025-01
ORD01461,CUST0034,PROD015,Return,2024-12-21,Waterford,Munster,52.2593,-7.1101,-98,2024-12
ORD01462,CUST0160,PROD012,Purchase,2025-02-18,Sligo,Connacht,54.2742,-8.4694,53,2025-02
ORD01463,CUST0364,PROD005,Purchase,2025-03-05,Kilkenny,Leinster,52.6541,-7.2448,112,2025-03
ORD01464,CUST0260,PROD005,Purchase,2025-02-18,Galway,Connacht,53.2707,-9.0568,93,2025-02
ORD01465,CUST0207,PROD009,Purchase,2024-11-30,Sligo,Connacht,54.2742,-8.4694,93,2024-11
ORD01466,CUST0070,PROD012,Purchase,2025-02-01,Dublin,Leinster,53.3498,-6.2603,93,2025-02
ORD01467,CUST0400,PROD019,Return,2024-12-23,Sligo,Connacht,54.2742,-8.4694,-63,2024-12
ORD01468,CUST0436,PROD008,Purchase,2025-03-19,Cork,Munster,51.8985,-8.4756,56,2025-03
ORD01469,CUST0269,PROD008,Return,2025-02-11,Dublin,Leinster,53.3498,-6.2603,-77,2025-02
ORD01470,CUST0451,PROD009,Purchase,2025-04-11,Sligo,Connacht,54.2742,-8.4694,123,2025-04
ORD01471,CUST0292,PROD010,Purchase,2024-12-22,Cork,Munster,51.8985,-8.4756,69,2024-12
ORD01472,CUST0015,PROD003,Purchase,2024-11-01,Cork,Munster,51.8985,-8.4756,111,2024-11
ORD01473,CUST0089,PROD019,Purchase,2025-02-19,Kilkenny,Leinster,52.6541,-7.2448,28,2025-02
ORD01474,CUST0099,PROD013,Purchase,2024-11-25,Cork,Munster,51.8985,-8.4756,77,2024-11
ORD01475,CUST0449,PROD019,Purchase,2025-01-10,Cork,Munster,51.8985,-8.4756,109,2025-01
ORD01476,CUST0427,PROD007,Purchase,2024-10-15,Galway,Connacht,53.2707,-9.0568,76,2024-10
ORD01477,CUST0103,PROD003,Purchase,2025-02-08,Cork,Munster,51.8985,-8.4756,109,2025-02
ORD01478,CUST0429,PROD011,Purchase,2025-03-31,Galway,Connacht,53.2707,-9.0568,69,2025-03
ORD01479,CUST0030,PROD016,Purchase,2025-01-28,Galway,Connacht,53.2707,-9.0568,77,2025-01
ORD01480,CUST0128,PROD006,Purchase,2024-12-13,Dublin,Leinster,53.3498,-6.2603,98,2024-12
ORD01481,CUST0017,PROD016,Purchase,2025-04-06,Cork,Munster,51.8985,-8.4756,56,2025-04
ORD01482,CUST0234,PROD019,Purchase,2025-02-06,Waterford,Munster,52.2593,-7.1101,93,2025-02
ORD01483,CUST0026,PROD004,Purchase,2024-11-22,Athlone,Leinster,53.4239,-7.9407,112,2024-11
ORD01484,CUST0471,PROD020,Purchase,2025-02-13,Waterford,Munster,52.2593,-7.1101,53,2025-02
